Date/Time,Year,Month,Day,Time,Data Quality,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx Flag,Wind Chill Flag,Weather
2017-02-27 07:00,2017,2,27,07:00,‡,1.2,,-4.9,,64.0,,5.0,,14.0,,24.1,,100.63,,,,Cloudy
2017-02-27 10:00,2017,2,27,10:00,‡,-0.2,,-1.3,,92.0,,7.0,,16.0,,6.4,,100.63,,,,Snow
2017-02-27 13:00,2017,2,27,13:00,‡,2.0,,-1.1,,80.0,,15.0,,4.0,,24.1,,100.5,,,,Cloudy
2017-02-27 16:00,2017,2,27,16:00,‡,3.1,,-0.7,,76.0,,29.0,,13.0,,48.3,,100.51,,,,Mainly Clear
2017-02-27 19:00,2017,2,27,19:00,‡,0.8,,-1.6,,84.0,,35.0,,7.0,,32.2,,100.58,,,,Mainly Clear
2017-02-27 22:00,2017,2,27,22:00,‡,-1.4,,-2.2,,94.0,,10.0,,14.0,,24.1,,100.73,,,,Mainly Clear
2017-02-28 01:00,2017,2,28,01:00,‡,-1.0,,-2.1,,92.0,,8.0,,7.0,,24.1,,100.9,,,,Mostly Cloudy
2017-02-28 04:00,2017,2,28,04:00,‡,-0.4,,-1.5,,92.0,,9.0,,6.0,,19.3,,101.1,,,,Mostly Cloudy
2017-02-28 08:00,2017,2,28,08:00,‡,-0.2,,-1.2,,93.0,,10.0,,11.0,,1.6,,101.47,,,,Snow
2017-02-28 09:00,2017,2,28,09:00,‡,0.2,,-1.0,,92.0,,8.0,,7.0,,8.1,,101.59,,,,Snow
2017-02-28 10:00,2017,2,28,10:00,‡,1.5,,-0.3,,88.0,,11.0,,10.0,,24.1,,101.65,,,,Mostly Cloudy
2017-02-28 13:00,2017,2,28,13:00,‡,4.2,,-0.8,,70.0,,22.0,,4.0,,24.1,,101.83,,,,Mostly Cloudy
2017-02-28 16:00,2017,2,28,16:00,‡,4.3,,0.1,,74.0,,12.0,,19.0,,24.1,,101.9,,,,Rain
2017-02-28 19:00,2017,2,28,19:00,‡,3.0,,1.4,,89.0,,6.0,,16.0,,16.1,,101.84,,,,Cloudy
2017-02-28 20:00,2017,2,28,20:00,‡,2.7,,1.1,,89.0,,6.0,,19.0,,12.9,,101.82,,,,Rain
2017-02-28 22:00,2017,2,28,22:00,‡,3.2,,1.4,,88.0,,4.0,,17.0,,19.3,,101.8,,,,Cloudy
2017-03-01 01:00,2017,3,1,01:00,‡,6.2,,3.0,,80.0,,18.0,,27.0,,24.1,,101.85,,,,Cloudy
2017-03-01 04:00,2017,3,1,04:00,‡,6.1,,3.6,,84.0,,20.0,,26.0,,24.1,,102.02,,,,Cloudy
2017-03-01 07:00,2017,3,1,07:00,‡,5.4,,3.1,,85.0,,25.0,,19.0,,48.3,,102.33,,,,Cloudy
2017-03-01 10:00,2017,3,1,10:00,‡,6.3,,2.9,,79.0,,26.0,,12.0,,48.3,,102.68,,,,Cloudy
2017-03-01 13:00,2017,3,1,13:00,‡,7.2,,3.3,,76.0,,33.0,,7.0,,48.3,,102.85,,,,Cloudy
2017-03-01 16:00,2017,3,1,16:00,‡,7.3,,2.8,,73.0,,18.0,,8.0,,48.3,,102.92,,,,Cloudy
2017-03-01 22:00,2017,3,1,22:00,‡,5.3,,4.3,,93.0,,6.0,,12.0,,12.9,,102.93,,,,Cloudy
2017-03-02 01:00,2017,3,2,01:00,‡,4.7,,3.2,,90.0,,9.0,,19.0,,16.1,,102.83,,,,Cloudy
2017-03-02 04:00,2017,3,2,04:00,‡,4.7,,3.7,,93.0,,9.0,,17.0,,12.9,,102.63,,,,Rain
2017-03-02 05:00,2017,3,2,05:00,‡,4.5,,3.6,,94.0,,9.0,,19.0,,12.9,,102.57,,,,Rain
2017-03-02 07:00,2017,3,2,07:00,‡,4.5,,3.8,,95.0,,10.0,,18.0,,16.1,,102.46,,,,Cloudy
2017-03-02 09:00,2017,3,2,09:00,‡,6.3,,4.8,,90.0,,13.0,,12.0,,24.1,,102.42,,,,Rain
2017-03-02 10:00,2017,3,2,10:00,‡,6.6,,4.8,,88.0,,12.0,,20.0,,24.1,,102.41,,,,Rain
2017-03-02 11:00,2017,3,2,11:00,‡,6.5,,5.1,,91.0,,12.0,,19.0,,16.1,,102.4,,,,Rain
2017-03-02 13:00,2017,3,2,13:00,‡,7.5,,5.3,,86.0,,12.0,,20.0,,24.1,,102.31,,,,Rain
2017-03-02 16:00,2017,3,2,16:00,‡,6.9,,5.4,,90.0,,12.0,,23.0,,24.1,,102.07,,,,Rain
2017-03-02 17:00,2017,3,2,17:00,‡,6.7,,5.5,,92.0,,13.0,,25.0,,16.1,,102.0,,,,Rain
2017-03-02 18:00,2017,3,2,18:00,‡,6.6,,5.6,,93.0,,12.0,,21.0,,19.3,,101.95,,,,Rain
2017-03-02 19:00,2017,3,2,19:00,‡,6.7,,5.7,,93.0,,12.0,,22.0,,16.1,,101.87,,,,Rain
2017-03-02 20:00,2017,3,2,20:00,‡,6.5,,5.8,,95.0,,12.0,,23.0,,16.1,,101.81,,,,Rain
2017-03-02 21:00,2017,3,2,21:00,‡,6.6,,5.7,,94.0,,12.0,,22.0,,16.1,,101.8,,,,Rain
2017-03-02 22:00,2017,3,2,22:00,‡,6.5,,4.8,,89.0,,13.0,,23.0,,24.1,,101.71,,,,Cloudy
2017-03-02 23:00,2017,3,2,23:00,‡,6.5,,5.1,,91.0,,14.0,,33.0,,19.3,,101.64,,,,Rain
2017-03-03 00:00,2017,3,3,00:00,‡,6.4,,5.1,,91.0,,13.0,,39.0,,16.1,,101.56,,,,Rain
2017-03-03 01:00,2017,3,3,01:00,‡,6.5,,5.1,,91.0,,13.0,,35.0,,19.3,,101.51,,,,Rain
2017-03-03 02:00,2017,3,3,02:00,‡,6.5,,5.5,,93.0,,14.0,,27.0,,19.3,,101.4,,,,Rain
2017-03-03 03:00,2017,3,3,03:00,‡,6.8,,5.8,,93.0,,14.0,,24.0,,19.3,,101.32,,,,Rain
2017-03-03 04:00,2017,3,3,04:00,‡,6.8,,5.6,,92.0,,15.0,,28.0,,24.1,,101.21,,,,Cloudy
2017-03-03 07:00,2017,3,3,07:00,‡,7.0,,5.8,,92.0,,15.0,,23.0,,16.1,,101.05,,,,Rain
2017-03-03 10:00,2017,3,3,10:00,‡,6.8,,4.8,,87.0,,20.0,,14.0,,24.1,,100.98,,,,Cloudy
2017-03-03 11:00,2017,3,3,11:00,‡,6.6,,4.1,,84.0,,17.0,,12.0,,24.1,,100.93,,,,Rain
2017-03-03 12:00,2017,3,3,12:00,‡,6.0,,4.3,,89.0,,12.0,,6.0,,16.1,,100.85,,,,Rain
2017-03-03 13:00,2017,3,3,13:00,‡,6.1,,3.9,,86.0,,10.0,,12.0,,24.1,,100.71,,,,Rain
2017-03-03 14:00,2017,3,3,14:00,‡,6.3,,4.6,,89.0,,10.0,,19.0,,24.1,,100.54,,,,Rain
2017-03-03 15:00,2017,3,3,15:00,‡,6.3,,4.5,,88.0,,16.0,,23.0,,19.3,,100.41,,,,Rain
2017-03-03 16:00,2017,3,3,16:00,‡,5.7,,4.5,,92.0,,19.0,,26.0,,24.1,,100.35,,,,Rain
2017-03-03 19:00,2017,3,3,19:00,‡,5.4,,2.6,,82.0,,22.0,,22.0,,24.1,,100.17,,,,Mostly Cloudy
2017-03-03 22:00,2017,3,3,22:00,‡,5.0,,1.0,,75.0,,26.0,,25.0,,24.1,,100.31,,,,Cloudy
2017-03-04 01:00,2017,3,4,01:00,‡,4.1,,-0.1,,74.0,,30.0,,16.0,,32.2,,100.49,,,,Cloudy
2017-03-04 04:00,2017,3,4,04:00,‡,1.4,,-0.8,,85.0,,12.0,,10.0,,32.2,,100.58,,,,Cloudy
2017-03-04 06:00,2017,3,4,06:00,‡,2.0,,0.5,,90.0,,7.0,,13.0,,24.1,,100.66,,,,Rain
2017-03-04 07:00,2017,3,4,07:00,‡,1.4,,0.2,,92.0,,9.0,,7.0,,24.1,,100.67,,,,Mainly Clear
2017-03-04 10:00,2017,3,4,10:00,‡,3.6,,0.1,,78.0,,6.0,,8.0,,32.2,,100.7,,,,Mostly Cloudy
2017-03-04 13:00,2017,3,4,13:00,‡,5.7,,1.6,,75.0,,9.0,,23.0,,32.2,,100.57,,,,Mostly Cloudy
2017-03-04 16:00,2017,3,4,16:00,‡,5.5,,-1.4,,61.0,,10.0,,18.0,,32.2,,100.34,,,,Mostly Cloudy
2017-03-04 19:00,2017,3,4,19:00,‡,4.0,,-1.8,,66.0,,4.0,,14.0,,32.2,,100.15,,,,Cloudy
2017-03-04 22:00,2017,3,4,22:00,‡,2.9,,-2.8,,66.0,,7.0,,12.0,,32.2,,99.94,,,,Cloudy
2017-03-05 01:00,2017,3,5,01:00,‡,2.4,,-2.3,,71.0,,12.0,,9.0,,32.2,,99.87,,,,Cloudy
2017-03-05 02:00,2017,3,5,02:00,‡,2.7,,-2.4,,69.0,,8.0,,5.0,,19.3,,99.85,,,,Snow
2017-03-05 04:00,2017,3,5,04:00,‡,0.1,,-0.3,,97.0,,1.0,,6.0,,1.2,,99.81,,,,Snow
2017-03-05 06:00,2017,3,5,06:00,‡,0.0,,-0.3,,98.0,,32.0,,3.0,,3.2,,99.8,,,,Snow
2017-03-05 10:00,2017,3,5,10:00,‡,1.2,,-0.1,,91.0,,5.0,,13.0,,12.9,,99.85,,,,Cloudy
2017-03-05 13:00,2017,3,5,13:00,‡,3.5,,2.0,,90.0,,7.0,,16.0,,16.1,,99.83,,,,Mostly Cloudy
2017-03-05 22:00,2017,3,5,22:00,‡,0.8,,0.4,,97.0,,10.0,,17.0,,24.1,,99.96,,,,Cloudy
2017-03-06 01:00,2017,3,6,01:00,‡,1.1,,0.7,,97.0,,8.0,,10.0,,16.1,,100.13,,,,Rain
2017-03-06 02:00,2017,3,6,02:00,‡,2.0,,1.4,,96.0,,13.0,,5.0,,16.1,,100.17,,,,Rain
2017-03-06 04:00,2017,3,6,04:00,‡,2.5,,0.2,,85.0,,23.0,,16.0,,24.1,,100.35,,,,Mostly Cloudy
2017-03-06 07:00,2017,3,6,07:00,‡,1.9,,-2.8,,71.0,,24.0,,11.0,,32.2,,100.6,,,,Mostly Cloudy
2017-03-06 10:00,2017,3,6,10:00,‡,4.7,,0.8,,76.0,,4.0,,8.0,,32.2,,100.82,,,,Mostly Cloudy
2017-03-06 13:00,2017,3,6,13:00,‡,4.8,,-2.3,,60.0,,22.0,,10.0,,32.2,,101.01,,,,Mostly Cloudy
2017-03-06 16:00,2017,3,6,16:00,‡,5.2,,0.0,,69.0,,19.0,,17.0,,32.2,,101.09,,,,Mainly Clear
2017-03-06 19:00,2017,3,6,19:00,‡,2.4,,-1.6,,75.0,,13.0,,12.0,,32.2,,101.25,,,,Cloudy
2017-03-06 22:00,2017,3,6,22:00,‡,1.5,,-0.3,,88.0,,10.0,,18.0,,24.1,,101.41,,,,Cloudy
2017-03-07 01:00,2017,3,7,01:00,‡,1.3,,0.6,,95.0,,8.0,,15.0,,24.1,,101.45,,,,Rain
2017-03-07 03:00,2017,3,7,03:00,‡,3.4,,1.0,,84.0,,15.0,,18.0,,24.1,,101.46,,,,Rain
2017-03-07 04:00,2017,3,7,04:00,‡,3.2,,1.1,,86.0,,15.0,,22.0,,24.1,,101.46,,,,Cloudy
2017-03-07 07:00,2017,3,7,07:00,‡,3.6,,1.2,,84.0,,12.0,,24.0,,16.1,,101.44,,,,Cloudy
2017-03-07 11:00,2017,3,7,11:00,‡,2.3,,1.0,,91.0,,8.0,,25.0,,12.9,,101.25,,,,Rain
2017-03-07 17:00,2017,3,7,17:00,‡,1.9,,1.2,,95.0,,9.0,,22.0,,12.9,,100.89,,,,Rain
2017-03-07 18:00,2017,3,7,18:00,‡,1.9,,1.2,,95.0,,8.0,,20.0,,12.9,,100.89,,,,Rain
2017-03-07 19:00,2017,3,7,19:00,‡,2.3,,1.6,,95.0,,7.0,,14.0,,19.3,,100.88,,,,Cloudy
2017-03-07 22:00,2017,3,7,22:00,‡,4.6,,0.6,,75.0,,23.0,,27.0,,24.1,,101.11,,,,Mainly Clear
2017-03-08 01:00,2017,3,8,01:00,‡,2.8,,-0.3,,80.0,,29.0,,24.0,,24.1,,101.49,,,,Mainly Clear
2017-03-08 04:00,2017,3,8,04:00,‡,3.2,,-0.8,,75.0,,30.0,,12.0,,24.1,,101.73,,,,Mostly Cloudy
2017-03-08 07:00,2017,3,8,07:00,‡,1.7,,-0.4,,86.0,,7.0,,10.0,,48.3,,101.85,,,,Cloudy
2017-03-08 10:00,2017,3,8,10:00,‡,4.2,,0.7,,78.0,,7.0,,15.0,,48.3,,102.03,,,,Cloudy
2017-03-08 13:00,2017,3,8,13:00,‡,6.0,,-0.9,,61.0,,20.0,,13.0,,48.3,,102.0,,,,Cloudy
2017-03-08 16:00,2017,3,8,16:00,‡,5.2,,0.4,,71.0,,17.0,,26.0,,24.1,,101.9,,,,Cloudy
2017-03-08 18:00,2017,3,8,18:00,‡,3.5,,1.7,,88.0,,16.0,,16.0,,24.1,,101.92,,,,Rain
2017-03-08 19:00,2017,3,8,19:00,‡,3.2,,1.7,,90.0,,17.0,,13.0,,19.3,,101.91,,,,Rain
2017-03-08 20:00,2017,3,8,20:00,‡,3.1,,0.7,,84.0,,11.0,,9.0,,24.1,,101.86,,,,Rain
2017-03-08 21:00,2017,3,8,21:00,‡,2.3,,1.3,,93.0,,7.0,,17.0,,19.3,,101.88,,,,Rain
2017-03-08 22:00,2017,3,8,22:00,‡,1.6,,0.9,,95.0,,11.0,,18.0,,19.3,,101.92,,,,Rain
2017-03-08 23:00,2017,3,8,23:00,‡,1.6,,0.9,,95.0,,10.0,,18.0,,24.1,,101.94,,,,Rain
2017-03-09 01:00,2017,3,9,01:00,‡,1.5,,0.9,,96.0,,10.0,,10.0,,24.1,,101.99,,,,Cloudy
2017-03-09 04:00,2017,3,9,04:00,‡,1.7,,1.0,,95.0,,12.0,,5.0,,24.1,,102.06,,,,Cloudy
2017-03-09 10:00,2017,3,9,10:00,‡,3.9,,1.1,,82.0,,36.0,,2.0,,32.2,,102.04,,,,Cloudy
2017-03-09 13:00,2017,3,9,13:00,‡,4.2,,1.7,,84.0,,29.0,,5.0,,48.3,,101.81,,,,Cloudy
2017-03-09 14:00,2017,3,9,14:00,‡,4.0,,1.0,,81.0,,9.0,,19.0,,19.3,,101.72,,,,Rain
2017-03-09 16:00,2017,3,9,16:00,‡,3.4,,2.2,,92.0,,6.0,,14.0,,16.1,,101.38,,,,Rain
2017-03-09 17:00,2017,3,9,17:00,‡,3.3,,2.4,,94.0,,11.0,,9.0,,19.3,,101.25,,,,Rain
2017-03-09 19:00,2017,3,9,19:00,‡,3.3,,2.9,,97.0,,34.0,,7.0,,12.9,,101.06,,,,Rain
2017-03-10 00:00,2017,3,10,00:00,‡,4.3,,3.9,,97.0,,8.0,,13.0,,16.1,,100.82,,,,Rain
2017-03-10 01:00,2017,3,10,01:00,‡,4.6,,4.2,,97.0,,8.0,,15.0,,16.1,,100.82,,,,Rain
2017-03-10 02:00,2017,3,10,02:00,‡,5.5,,4.9,,96.0,,9.0,,17.0,,19.3,,100.81,,,,Rain
2017-03-10 04:00,2017,3,10,04:00,‡,5.8,,5.2,,96.0,,10.0,,18.0,,19.3,,100.93,,,,Cloudy
2017-03-10 07:00,2017,3,10,07:00,‡,6.5,,5.9,,96.0,,9.0,,8.0,,24.1,,101.34,,,,Cloudy
2017-03-10 10:00,2017,3,10,10:00,‡,6.9,,5.4,,90.0,,26.0,,10.0,,24.1,,101.81,,,,Cloudy
2017-03-10 13:00,2017,3,10,13:00,‡,7.2,,5.2,,87.0,,30.0,,14.0,,24.1,,102.22,,,,Cloudy
2017-03-10 16:00,2017,3,10,16:00,‡,8.5,,5.3,,80.0,,29.0,,7.0,,48.3,,102.33,,,,Cloudy
2017-03-10 19:00,2017,3,10,19:00,‡,5.2,,3.9,,91.0,,,,0.0,,32.2,,102.44,,,,Mostly Cloudy
2017-03-10 22:00,2017,3,10,22:00,‡,6.8,,4.0,,82.0,,4.0,,10.0,,32.2,,102.4,,,,Cloudy
2017-03-11 01:00,2017,3,11,01:00,‡,6.2,,3.9,,85.0,,7.0,,9.0,,32.2,,102.27,,,,Cloudy
2017-03-11 04:00,2017,3,11,04:00,‡,5.0,,3.2,,88.0,,9.0,,12.0,,32.2,,101.88,,,,Cloudy
2017-03-11 07:00,2017,3,11,07:00,‡,5.7,,2.7,,81.0,,9.0,,11.0,,48.3,,101.45,,,,Cloudy
2017-03-11 10:00,2017,3,11,10:00,‡,5.9,,4.2,,89.0,,31.0,,5.0,,24.1,,101.28,,,,Rain
2017-03-11 11:00,2017,3,11,11:00,‡,6.2,,4.4,,88.0,,7.0,,22.0,,12.9,,101.17,,,,Rain
2017-03-11 12:00,2017,3,11,12:00,‡,6.5,,5.0,,90.0,,8.0,,18.0,,24.1,,101.16,,,,Rain
2017-03-11 14:00,2017,3,11,14:00,‡,7.4,,6.4,,93.0,,8.0,,17.0,,19.3,,101.07,,,,Rain
2017-03-11 15:00,2017,3,11,15:00,‡,7.9,,6.9,,93.0,,10.0,,21.0,,24.1,,101.1,,,,Rain
2017-03-11 16:00,2017,3,11,16:00,‡,7.4,,6.4,,93.0,,7.0,,24.0,,19.3,,101.07,,,,Rain
2017-03-11 18:00,2017,3,11,18:00,‡,7.3,,6.9,,97.0,,10.0,,17.0,,12.9,,101.14,,,,Rain
2017-03-11 19:00,2017,3,11,19:00,‡,7.7,,7.1,,96.0,,9.0,,16.0,,12.9,,101.24,,,,Mostly Cloudy
2017-03-11 22:00,2017,3,11,22:00,‡,9.1,,5.9,,80.0,,17.0,,24.0,,19.3,,101.62,,,,Cloudy
2017-03-12 01:00,2017,3,12,01:00,‡,7.8,,4.8,,81.0,,16.0,,13.0,,24.1,,102.03,,,,Cloudy
2017-03-12 04:00,2017,3,12,04:00,‡,7.1,,5.3,,88.0,,7.0,,13.0,,24.1,,102.21,,,,Cloudy
2017-03-12 07:00,2017,3,12,07:00,‡,7.2,,6.2,,93.0,,7.0,,13.0,,32.2,,102.3,,,,Cloudy
2017-03-12 10:00,2017,3,12,10:00,‡,9.1,,7.1,,87.0,,11.0,,21.0,,32.2,,102.41,,,,Cloudy
2017-03-12 11:00,2017,3,12,11:00,‡,8.9,,7.8,,93.0,,12.0,,19.0,,16.1,,102.42,,,,Rain
2017-03-12 12:00,2017,3,12,12:00,‡,8.8,,8.1,,95.0,,14.0,,17.0,,16.1,,102.45,,,,Rain
2017-03-12 13:00,2017,3,12,13:00,‡,8.9,,8.0,,94.0,,12.0,,11.0,,24.1,,102.43,,,,Rain
2017-03-12 14:00,2017,3,12,14:00,‡,9.2,,7.8,,91.0,,14.0,,14.0,,19.3,,102.39,,,,Rain
2017-03-12 15:00,2017,3,12,15:00,‡,9.5,,8.1,,91.0,,9.0,,9.0,,19.3,,102.35,,,,Rain
2017-03-12 16:00,2017,3,12,16:00,‡,9.2,,8.0,,92.0,,6.0,,16.0,,19.3,,102.32,,,,Rain
2017-03-12 18:00,2017,3,12,18:00,‡,9.2,,7.7,,90.0,,8.0,,14.0,,16.1,,102.23,,,,Rain
2017-03-12 19:00,2017,3,12,19:00,‡,9.1,,7.6,,90.0,,7.0,,15.0,,19.3,,102.18,,,,Cloudy
2017-03-12 20:00,2017,3,12,20:00,‡,8.9,,7.2,,89.0,,6.0,,15.0,,19.3,,102.14,,,,Rain
2017-03-12 21:00,2017,3,12,21:00,‡,8.2,,7.0,,92.0,,3.0,,15.0,,16.1,,102.14,,,,Rain
2017-03-12 22:00,2017,3,12,22:00,‡,8.1,,6.7,,91.0,,4.0,,15.0,,12.9,,102.1,,,,Rain
2017-03-12 23:00,2017,3,12,23:00,‡,7.6,,6.6,,93.0,,8.0,,5.0,,12.9,,102.12,,,,Rain
2017-03-13 00:00,2017,3,13,00:00,‡,7.8,,6.4,,91.0,,5.0,,17.0,,12.9,,102.03,,,,Rain
2017-03-13 01:00,2017,3,13,01:00,‡,7.8,,6.4,,91.0,,5.0,,26.0,,12.9,,101.92,,,,Rain
2017-03-13 02:00,2017,3,13,02:00,‡,7.4,,6.4,,93.0,,6.0,,17.0,,12.9,,101.87,,,,Rain
2017-03-13 03:00,2017,3,13,03:00,‡,7.0,,6.0,,93.0,,7.0,,20.0,,12.9,,101.78,,,,Rain
